total_loss,exit1_loss,exit2_loss,full_loss,cascade_loss,diversity_loss,exit1_confidence,exit2_confidence,full_confidence,confidence_std_exit1,confidence_std_exit2
684.1133862548828,702.4900628295899,599.5798497436523,729.8624214355468,0.0725361485093832,4.595913887023926e-05,0.5187692131400108,0.5483609255313874,0.5906158474445343,0.016957133954029997,0.015479381506890058
462.1258164428711,429.8666756225586,393.29889893798827,534.7705825439454,0.137193559217453,2.491950988769531e-07,0.41801048103570937,0.5227718165397645,0.5981818055152893,0.07162131249132798,0.0042512491804780434
409.7469640625,365.2085824951172,357.658150402832,491.31295831298826,0.1567366632401943,0.0,0.24894541468620301,0.5285717088699341,0.5891182988166809,0.08267590758433799,0.00734854810826946
395.61866413574216,358.71727662353516,346.1185020751953,487.2685703979492,0.163951190084219,0.0,0.17493659442663193,0.5329630270004272,0.6052237239360809,0.023165617430066777,0.00933649377594702
385.1939044555664,350.20362701416013,340.4852236083984,479.7669761962891,0.1724412753343582,0.0,0.17032282634973525,0.5356604743480682,0.5948776128768921,0.012669701773415728,0.010190617144759745
380.1432369140625,345.5036463989258,335.62502884521484,474.11129118652343,0.17465047830343247,0.0,0.1640290769457817,0.5277200327396393,0.5990072329044343,0.009672298616007902,0.006061308634490706
377.84243752441404,343.2136279296875,333.4727736328125,471.6007360595703,0.18012589160203935,0.0,0.16310090752840042,0.5263761758804322,0.6111177232265472,0.006037897837971104,0.00599096680454677
374.8161653930664,340.82006520996094,330.5954407470703,467.74122641601565,0.19179332630634308,0.0,0.16211441651582717,0.5278697312355042,0.6134317770004273,0.005938021990502603,0.005419834194006399
372.5979060546875,338.8917519042969,328.9281201538086,464.49807095947267,0.19398450546264648,4.3243408203125e-06,0.1690680135846138,0.44938044929504395,0.7776297719478608,0.017077202623307676,0.03693436713661067
370.7384520385742,337.9456780151367,327.10908353881837,461.67093326416017,0.19643291138410568,5.542097091674805e-05,0.16656057494878768,0.49748669648170474,0.917636762046814,0.00994326596212195,0.030954493429488503
369.1000139038086,336.659320690918,325.41160720214845,459.7595986816406,0.1936700906276703,2.0470619201660157e-06,0.17745678112506866,0.7266560889244079,0.8873703715801239,0.009150618497130926,0.04064489545673132
366.92630561523436,335.46429792480467,323.03955959472654,456.87171911621095,0.19329279129505159,0.0,0.16490436652898788,0.6344030449867248,0.7441150439739227,0.0004119089118525153,0.01240676337722689
363.62920532226565,333.2225154296875,320.10465710449216,452.03607263183596,0.19508634343147277,0.0,0.16123802357912065,0.5642007417678833,0.7124821052074433,0.00021254321018241172,0.009321215920569375
363.5337261352539,333.39421654052734,319.89011822509764,451.8321967407227,0.194864870262146,0.0,0.1601742910027504,0.5384398366451263,0.6599954088687897,0.0005800322953306022,0.006961843508528545
363.3765714477539,333.93482548828126,319.5899345825195,451.1682656616211,0.1931749390244484,0.0,0.15955266731977463,0.5236570961475372,0.6077256646156312,0.0001536045164710231,0.008321592152491212
362.0887230102539,333.3448747680664,318.3615349121094,449.10252985839844,0.1975280477643013,0.0,0.15961240328550338,0.5089821653127671,0.626996090888977,0.00015352227845141897,0.008945579531695693
360.1351943847656,331.93020959472653,316.90083303222656,445.9533058959961,0.19589786745309828,0.0,0.15965668576955797,0.5110546345710755,0.6203130431175232,0.0001182464828772936,0.005880573865910992
359.8902324584961,332.2011007080078,316.4873859008789,445.41731766357424,0.1948309030175209,0.0,0.1594152511715889,0.5137217724800109,0.6374317005634308,6.853709235801944e-05,0.0037250694575253875
359.59758913574217,331.6880508422852,315.92308204345704,445.7073664306641,0.19437470873594284,0.0,0.15932635865211486,0.5157295318126679,0.6267128548622132,6.273399299498124e-05,0.0032800867037381977
359.6052824829102,331.93973107910153,316.1757198486328,445.1444577636719,0.19452846831083298,0.0,0.1593862343430519,0.5155861440658569,0.6255705234527588,4.439251300136675e-05,0.0033957096601603554
